text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,10,75837,0.0-3.0-7.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,475,32,850,0,stim,poldrack-single-stim,11,76689,0.0-3.0-8.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go2,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,12,78091,0.0-3.0-9.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,13,78593,0.0-3.0-10.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,420,32,850,0,stim,poldrack-single-stim,14,79445,0.0-3.0-11.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go2,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,15,80847,0.0-3.0-12.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,16,81349,0.0-3.0-13.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,566,32,850,0,stim,poldrack-single-stim,17,82201,0.0-3.0-14.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,83603,0.0-3.0-15.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,84105,0.0-3.0-16.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,399,32,850,0,stim,poldrack-single-stim,20,84956,0.0-3.0-17.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,86358,0.0-3.0-18.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,86860,0.0-3.0-19.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,512,32,850,0,stim,poldrack-single-stim,23,87712,0.0-3.0-20.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,89114,0.0-3.0-21.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,89616,0.0-3.0-22.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,444,32,850,0,stim,poldrack-single-stim,26,90468,0.0-3.0-23.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,go1,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,91870,0.0-3.0-24.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,92372,0.0-3.0-25.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,29,93224,0.0-3.0-26.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo2,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,94625,0.0-3.0-27.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,95126,0.0-3.0-28.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,32,95978,0.0-3.0-29.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,97380,0.0-3.0-30.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,97882,0.0-3.0-31.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,481,32,850,0,stim,poldrack-single-stim,35,98734,0.0-3.0-32.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,100136,0.0-3.0-33.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,100638,0.0-3.0-34.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,392,32,850,0,stim,poldrack-single-stim,38,101490,0.0-3.0-35.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,102892,0.0-3.0-36.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,103393,0.0-3.0-37.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,41,104245,0.0-3.0-38.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,105647,0.0-3.0-39.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,106149,0.0-3.0-40.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,44,107000,0.0-3.0-41.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo2,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,108401,0.0-3.0-42.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,108904,0.0-3.0-43.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,47,109756,0.0-3.0-44.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo2,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,111158,0.0-3.0-45.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,111660,0.0-3.0-46.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,463,32,850,0,stim,poldrack-single-stim,50,112512,0.0-3.0-47.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go2,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,113914,0.0-3.0-48.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,114415,0.0-3.0-49.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,417,32,850,0,stim,poldrack-single-stim,53,115267,0.0-3.0-50.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,go1,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,116669,0.0-3.0-51.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,117172,0.0-3.0-52.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,56,118024,0.0-3.0-53.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,nogo1,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,119425,0.0-3.0-54.0,go_nogo_deval,421,,<div></div>,32,1400,practice,,,,,,,,,,,
,3272,13,3272,0,practice-no-stop-feedback,poldrack-single-stim,58,122698,0.0-4.0,go_nogo_deval,421,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  469 ms. Accuracy: 100%</strong></p><p class = block-text>Done with this practice.</p></div>,13,3272,,,,,,,,,,,,
,34807,13,34807,0,main_stop_intro_phase3,poldrack-single-stim,59,157506,0.0-5.0,go_nogo_deval,421,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>rhombus: spacebar</li><li>circle: spacebar</li><li>pentagon: no response</li><li>triangle: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,34807,,,,,,,,,,,,
,1776,13,1776,0,practice-no-stop-feedback,poldrack-single-stim,60,159283,0.0-6.0-0.0,go_nogo_deval,421,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,1776,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,159785,0.0-6.0-1.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,555,32,850,0,stim,poldrack-single-stim,62,160637,0.0-6.0-2.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,162039,0.0-6.0-3.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,162540,0.0-6.0-4.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,354,32,850,0,stim,poldrack-single-stim,65,163391,0.0-6.0-5.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go1,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,164793,0.0-6.0-6.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,165294,0.0-6.0-7.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,401,32,850,0,stim,poldrack-single-stim,68,166146,0.0-6.0-8.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,167547,0.0-6.0-9.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,168049,0.0-6.0-10.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,71,168901,0.0-6.0-11.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,170303,0.0-6.0-12.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,170805,0.0-6.0-13.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,74,171656,0.0-6.0-14.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,173058,0.0-6.0-15.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,173559,0.0-6.0-16.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,77,174411,0.0-6.0-17.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,175812,0.0-6.0-18.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,176314,0.0-6.0-19.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,373,32,850,0,stim,poldrack-single-stim,80,177166,0.0-6.0-20.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,178567,0.0-6.0-21.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,179068,0.0-6.0-22.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,83,179920,0.0-6.0-23.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,181322,0.0-6.0-24.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,181824,0.0-6.0-25.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,86,182676,0.0-6.0-26.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,184077,0.0-6.0-27.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,184579,0.0-6.0-28.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,89,185430,0.0-6.0-29.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,186832,0.0-6.0-30.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,187335,0.0-6.0-31.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,512,32,850,0,stim,poldrack-single-stim,92,188187,0.0-6.0-32.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,189589,0.0-6.0-33.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,190090,0.0-6.0-34.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,489,32,850,0,stim,poldrack-single-stim,95,190942,0.0-6.0-35.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,192344,0.0-6.0-36.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,192846,0.0-6.0-37.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,412,32,850,0,stim,poldrack-single-stim,98,193696,0.0-6.0-38.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,195098,0.0-6.0-39.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,195600,0.0-6.0-40.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,101,196452,0.0-6.0-41.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,197854,0.0-6.0-42.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,198356,0.0-6.0-43.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,104,199208,0.0-6.0-44.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,200610,0.0-6.0-45.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,201112,0.0-6.0-46.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,107,201964,0.0-6.0-47.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,203366,0.0-6.0-48.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,203867,0.0-6.0-49.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,393,32,850,0,stim,poldrack-single-stim,110,204719,0.0-6.0-50.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,206121,0.0-6.0-51.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,206623,0.0-6.0-52.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,427,32,850,0,stim,poldrack-single-stim,113,207476,0.0-6.0-53.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,208877,0.0-6.0-54.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,209379,0.0-6.0-55.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,428,32,850,0,stim,poldrack-single-stim,116,210230,0.0-6.0-56.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,211632,0.0-6.0-57.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,212133,0.0-6.0-58.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,119,212985,0.0-6.0-59.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo2,-1,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,214387,0.0-6.0-60.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,214889,0.0-6.0-61.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,122,215741,0.0-6.0-62.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,217142,0.0-6.0-63.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,217643,0.0-6.0-64.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,125,218495,0.0-6.0-65.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,nogo1,-1,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,219896,0.0-6.0-66.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,220398,0.0-6.0-67.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,502,32,850,0,stim,poldrack-single-stim,128,221250,0.0-6.0-68.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go2,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,222652,0.0-6.0-69.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,223154,0.0-6.0-70.0,go_nogo_deval,421,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,321,32,850,0,stim,poldrack-single-stim,131,224005,0.0-6.0-71.0,go_nogo_deval,421,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,go1,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,225407,0.0-6.0-72.0,go_nogo_deval,421,,<div></div>,32,1400,test,,,,,,,,,,,
